"Gene_ID","Pi_gene_0d","Td_gene_0d","Tw_gene_0d","Pi_gene_4d","Td_gene_4d","Tw_gene_4d","Pi_gene_full","Td_gene_full","Tw_gene_full","DOS_east","W_Danaus_plexippus_East","East_Pin_Pis_Monarch","alpha_East","W_alpha_East","Gene_Type","Gene_function"
"DPOGS214951",0.002900579,-2.042182234,0.006607207,0.022670953,-1.070260404,0.03252825,0.007388572,-1.405194874,0.011642798,0.065494801,0.163210702,0.080865752,0.504531558,0.08234495,"Paired_control","Modulation"
"DPOGS214943",0,NA,0,0.011747292,-1.371422546,0.019884829,0.004176561,-1.344771355,0.006744703,0.025016458,0.025658339,0,1,0.025658339,"Paired_control","Modulation"
"DPOGS214954",0.002412931,-1.668611642,0.004620896,0.00036881,-0.740993868,0.000688936,0.001461311,-1.676070545,0.002794786,-0.017879068,0.091517857,0.113243156,-0.237388632,-0.021725299,"Paired_control","Modulation"
"DPOGS214938",0.002071341,-1.745228245,0.004941792,0,NA,0,0.001502178,-1.657285183,0.003242564,-0.083187663,0.50308642,0.717888141,-0.426967839,-0.214801722,"Paired_control","Modulation"
"DPOGS214936",0.003949813,-1.270653116,0.006188201,0.011448442,-0.918469552,0.01571015,0.006152421,-1.420929465,0.009854977,0.056525792,0.379473684,0.279688867,0.262955828,0.099784817,"Paired_control","Modulation"
"DPOGS214934",8.43e-05,-1.151418009,0.000303392,0.00359517,-1.434633847,0.006589056,0.001563809,-1.5953147,0.002894993,0.073184052,0.078962876,0,1,0.078962876,"Paired_control","Modulation"
"DPOGS208650",0,NA,0,0,NA,0,0.000151775,-1.241374607,0.000373236,0.011547344,0.011682243,0,1,0.011682243,"Paired_control","Effector"
"DPOGS208653",0.004551922,-1.252325546,0.007380431,0.002861462,-1.527302208,0.007866526,0.00312256,-1.559476347,0.005744557,0.020216963,0.020634122,0,1,0.020634122,"Paired_control","Effector"
"DPOGS208655",0.003523536,-1.640649838,0.006645858,0,NA,0,0.00250374,-1.649973948,0.004660684,0.033068783,0.034199726,0,1,0.034199726,"Paired_control","Effector"
"DPOGS208645",0.001854651,0.253484082,0.001699558,0.012753527,-0.280688124,0.01391938,0.004149615,0.113350405,0.00402119,0.119748276,0.201469688,0.050351496,0.750079048,0.151118192,"Paired_control","Effector"
"DPOGS208644",0.005588253,-0.726405258,0.007218348,0.008324839,-0.816028033,0.01178776,0.005692854,-1.059352684,0.008132063,-0.014399262,0.076074972,0.093010831,-0.222620634,-0.016935859,"Paired_control","Effector"
"DPOGS208643",0.003984584,-1.232161091,0.006345017,0.00694732,0.087255464,0.006703648,0.003714961,-1.11936192,0.005467514,0.095030833,0.146364495,0.033748015,0.769424856,0.11261648,"Paired_control","Effector"
"DPOGS208659",0.004971288,-0.522846321,0.005784941,0.006285714,-1.816919793,0.013019974,0.005137348,-1.131766856,0.007283005,0.032770326,0.102234903,0.063809469,0.375854352,0.038425433,"Paired_control","Effector"
"DPOGS208660",0.002645503,-0.976348822,0.003918981,0.012520838,-2.01761707,0.029921534,0.005206401,-1.845179374,0.010430646,0.018984094,0.019351464,0,1,0.019351464,"Paired_control","Effector"
"DPOGS208641",0.003628167,-0.691545882,0.00448209,0.012247285,-0.46786116,0.0140659,0.00537144,-1.099374595,0.007527208,0.01861729,0.038592509,0.01889145,0.510489204,0.019701059,"Paired_control","Effector"
"DPOGS208640",0.00562766,-1.53816876,0.009395505,0.016568405,-1.366566551,0.025942054,0.008844545,-1.318074405,0.013344622,0.014407664,0.278776105,0.255641937,0.082984759,0.023134168,"Paired_control","Effector"
"DPOGS208661",0.000739151,-2.101657342,0.001874912,0.001805861,-2.320192215,0.005737838,0.001414473,-2.059031737,0.003118298,0.073828024,0.105304212,0.021913585,0.791902106,0.083390627,"Paired_control","Effector"
"DPOGS208662",0.002270288,-2.186815001,0.005766903,0.004348193,-1.639175911,0.00956815,0.002631423,-2.025948969,0.005743945,0.049804141,0.052414605,0,1,0.052414605,"Paired_control","Effector"
"DPOGS208638",0.003257703,-0.852106005,0.00429362,0.010060109,-1.25917094,0.015733052,0.005995884,-1.149687387,0.008573938,0.025305135,0.186378279,0.151799572,0.185529706,0.034578707,"Paired_control","Effector"
"DPOGS208637",0.006685427,-0.95788686,0.008915894,0.007658576,-0.680608971,0.009499008,0.006833075,-0.966442757,0.009095157,0.020210556,0.134730539,0.109290584,0.188820999,0.025439955,"Paired_control","Effector"
"DPOGS208665",0.000494077,-1.241374607,0.001215003,0.0123722,-0.616234181,0.015457033,0.003285544,-1.249943798,0.005180911,0.029494871,0.09754386,0.063128359,0.352820782,0.034415501,"Paired_control","Effector"
"DPOGS208072",0.000257091,-2.096458268,0.000924918,0.002554278,-0.901228419,0.003648706,0.000897771,-1.466887199,0.001548031,0.095829636,0.105986261,0,1,0.105986261,"Paired_control","Effector"
"DPOGS208076",0.009533363,-0.517083194,0.011047858,0.006960497,-1.001999493,0.009979541,0.008616445,-0.486995961,0.009868985,0.013163516,0.121825024,0.105499927,0.134004457,0.016325096,"Paired_control","Effector"
"DPOGS208078",0.004317139,-1.11904675,0.006176458,0.018308406,-0.976651964,0.025047927,0.008161107,-0.753693722,0.010136057,0.107879426,0.258089976,0.107744633,0.582530735,0.150345344,"Paired_control","Effector"
"DPOGS208070",0.003181056,-0.826108015,0.004387347,0.006163748,-0.538797511,0.007947624,0.004325304,-0.675432629,0.005391046,-0.025191388,0.335802469,0.38231848,-0.138521943,-0.046516011,"Paired_control","Effector"
"DPOGS208079",0.007141644,-0.651561223,0.008644358,0.005003277,-1.68988515,0.010092602,0.005749859,-1.049371133,0.007926307,0.052645154,0.074189526,0.016694561,0.774974153,0.057494965,"Paired_control","Effector"
"DPOGS208080",0.008013277,-1.079350214,0.01112643,0.013914004,-0.792445027,0.017890538,0.008620001,-0.924195476,0.011296286,-0.013389559,0.115659519,0.132578186,-0.146279931,-0.016918666,"Paired_control","Effector"
"DPOGS208081",0.00532473,-0.948457531,0.007279693,0.009116259,-0.750987612,0.012154137,0.005677553,-0.9341924,0.007596335,0.108650679,0.20568252,0.066033963,0.678951993,0.139648557,"Paired_control","Effector"
"DPOGS208084",0.002116853,-1.772043367,0.004051132,0.002259584,-1.698285092,0.004889553,0.002342447,-1.622003201,0.004077928,0.120007683,0.230919765,0.072491504,0.68607493,0.158428262,"Paired_control","Effector"
"DPOGS210190",0,NA,0,0.003306878,1.032038418,0.002007603,0.000584641,1.032038418,0.000354935,0.241448692,0.318302387,0,1,0.318302387,"Paired_control","Modulation"
"DPOGS210188",0.009027558,-0.984845582,0.012250384,0.00916832,-1.515658967,0.016060823,0.00789777,-1.359094092,0.012229352,0.038795191,0.118627451,0.072101089,0.3922057,0.046526362,"Paired_control","Modulation"
"DPOGS210187",0.005247044,-1.658584081,0.009302886,0.013936291,-1.04093108,0.019294914,0.007915202,-1.445857585,0.012589961,0.100884147,0.166051661,0.043319585,0.739119831,0.122732075,"Paired_control","Modulation"
"DPOGS210205",0.00593182,-0.780451732,0.007489503,0.011080146,-1.592382269,0.019616273,0.006287151,-1.362779929,0.009715807,0.056743142,0.096879367,0.032609366,0.663402364,0.064270001,"Paired_control","Modulation"
"DPOGS210184",0.004139595,-1.565900605,0.007544981,0.012202009,-1.341725063,0.020211373,0.005674487,-1.570781398,0.009815822,0.03534738,0.05876494,0.02057053,0.649952334,0.03819441,"Paired_control","Modulation"
"DPOGS212916",0.006493727,-0.867634565,0.008479408,0.008904006,-1.499554816,0.015418391,0.007605994,-1.264270631,0.011331101,0.060299309,0.166298098,0.089665244,0.46081618,0.076632854,"Paired_control","Modulation"
"DPOGS212912",0.006872887,-0.018883464,0.00690965,0.003241087,-0.472897198,0.004036228,0.005923288,-0.174099611,0.006217093,-0.091210874,0.159103963,0.296135107,-0.861267946,-0.137031144,"Paired_control","Modulation"
"DPOGS212911",0.000498766,1.212625039,0.000283322,0.001661918,0.818617865,0.001098176,0.001193662,1.294399617,0.000814237,0.048250905,0.050697085,0,1,0.050697085,"Paired_control","Effector"
"DPOGS212919",0.001855718,-0.185005586,0.001967088,0.010559528,-0.112646178,0.01091954,0.003168279,-0.428344506,0.003583291,0.02373678,0.056231003,0.030397372,0.459419706,0.025833631,"Paired_control","Modulation"
"DPOGS212921",0.014272487,-0.886477549,0.019272988,0.015958355,-0.07831001,0.016578915,0.014068896,-1.126957021,0.020432118,-0.291703473,0.388515261,1.333775293,-2.433006179,-0.945260031,"Paired_control","Effector"
"DPOGS212907",0.005200612,-0.040532745,0.005268243,0.026954964,-0.164078848,0.028327752,0.01312031,0.103566968,0.012764681,9.37e-05,0.036101083,0.036000493,0.002786344,0.00010059,"Paired_control","Effector"
"DPOGS212906",0.005137791,-1.355799924,0.008433483,0.003875969,-0.919468085,0.00597612,0.004537612,-1.44583139,0.007541604,0.025614219,0.026287554,0,1,0.026287554,"Paired_control","Modulation"
"DPOGS214522",0.004025472,0.642397579,0.003269379,0.001298701,-1.510602523,0.00467224,0.002791816,-0.607563504,0.003457038,0.231046931,0.300469484,0,1,0.300469484,"Paired_control","Modulation"
"DPOGS214521",0.004018913,-1.427071243,0.00765452,0.021073834,-0.625621808,0.026281348,0.007111698,-1.297300271,0.011275959,-0.160915877,0.131992149,0.384116617,-1.910147455,-0.252124468,"Paired_control","Modulation"
"DPOGS214520",0.008189263,-1.427234155,0.01391256,0.002965289,-0.993684924,0.005647762,0.006014684,-1.569002482,0.010707216,-0.067224897,0.046266234,0.125423019,-1.710897535,-0.079156785,"Paired_control","Modulation"
"DPOGS214516",0.002734749,-0.643739093,0.003405669,0.012932605,-1.190823327,0.019378305,0.006652454,-0.949415303,0.008884711,0.009315372,0.063266871,0.052838791,0.164826872,0.010428081,"Paired_control","Modulation"
"DPOGS214515",0.005398359,-1.09937337,0.007820923,0.001615816,-0.993684924,0.003077523,0.004098978,-1.252928348,0.006241392,0.026909091,0.027653214,0,1,0.027653214,"Paired_control","Modulation"
"DPOGS214538",0.005273009,-1.099733496,0.007575173,0.01316766,-1.419115836,0.022092716,0.006478888,-1.357576393,0.010077379,0.043806037,0.088148148,0.038638874,0.561659836,0.049509274,"Paired_control","Modulation"
"DPOGS214514",0.009738605,-1.512066914,0.01620817,0.001578532,-1.889147791,0.005678965,0.008283049,-1.51906857,0.01370755,-0.009129763,0.085390947,0.096254126,-0.127216993,-0.010863179,"Paired_control","Modulation"
"DPOGS214513",0.000634403,0.818617865,0.000419206,0.017402643,-1.134171756,0.025575529,0.007618362,-0.663672257,0.009271003,0.007242628,0.007295466,0,1,0.007295466,"Paired_control","Modulation"
"DPOGS201053",0.002316795,-1.27942518,0.003846904,0.001116071,-1.733240687,0.004015206,0.002327772,-1.653823419,0.004377737,0.069408687,0.111514053,0.031903971,0.713901788,0.079610082,"Paired_control","Signaling"
"DPOGS210549",0.008334198,-1.211938112,0.012316797,0.017421305,-0.638019437,0.021315747,0.010159605,-1.034159972,0.01389486,0.028503463,0.259448417,0.21580275,0.168224835,0.043645667,"Immune_genes","Recognition"
"DPOGS210548",0.004981652,-1.231051266,0.007460512,0.009038251,-1.04117315,0.012816617,0.005996876,-1.261664054,0.008938197,-0.06439866,0.07565337,0.155710146,-1.058205026,-0.080056776,"Paired_control","Recognition"
"DPOGS210547",0.009427859,-1.101118397,0.013314672,0.02609966,-0.447312434,0.029724509,0.015319739,-0.415934441,0.017161653,0.054181445,0.373946857,0.278753355,0.254564251,0.095193501,"Paired_control","Recognition"
"DPOGS210544",0.002240426,-0.527526605,0.002671744,0.00318262,-1.250317352,0.005450946,0.002378295,-0.746169745,0.003011404,0.005194805,0.005221932,0,1,0.005221932,"Paired_control","Recognition"
"DPOGS210553",0.001262105,-1.766906649,0.002865872,0.000669855,-1.241374607,0.001647264,0.000931141,-1.916962881,0.002210522,0.086227545,0.094364351,0,1,0.094364351,"Paired_control","Recognition"
"DPOGS210556",0.001745373,-0.379845276,0.002132557,0,NA,0,0.000987406,-0.379845276,0.001206447,-1,0,0,NA,NA,"Paired_control","Recognition"
"DPOGS210557",0.000972889,-0.129710098,0.001020545,0.000917608,-0.250615876,0.001042488,0.000807142,-0.6725734,0.001025614,0.062328767,0.066471877,0,1,0.066471877,"Paired_control","Recognition"
"DPOGS210558",0.000247158,-1.151418009,0.000889181,0.009273795,0.22729363,0.008471643,0.002171066,-0.369921375,0.002504612,-0.196935374,0.030632411,0.293087836,-8.567899672,-0.262455425,"Paired_control","Recognition"
"DPOGS210539",0.00042096,-1.10128303,0.00072694,0.002868234,-1.519152713,0.005298416,0.000996192,-1.624671664,0.001862874,0.063694268,0.068027211,0,1,0.068027211,"Paired_control","Recognition"
"DPOGS210559",0.000196773,-1.151418009,0.000707915,0.003342628,1.475296489,0.001736305,0.001793018,-0.21549984,0.001943821,-0.254904436,0.238035264,0.80888416,-2.398169435,-0.570848896,"Paired_control","Recognition"
"DPOGS210538",0.000875894,-1.496420703,0.001597761,0.001142453,-1.740728202,0.002618835,0.00091557,-2.014659544,0.002057614,0.055099648,0.058312655,0,1,0.058312655,"Paired_control","Recognition"
"DPOGS210302",0.001994172,-0.848613103,0.002670385,0.013040457,-0.452092011,0.01492521,0.005259203,-0.937568734,0.006979236,-0.002499114,0.03811149,0.04081173,-0.070851065,-0.00270024,"Paired_control","Modulation"
"DPOGS210306",0.007813911,0.793571652,0.006267638,0,NA,0,0.004632436,0.518385792,0.003998168,0.039111935,0.082283173,0.038330449,0.534164184,0.043952724,"Paired_control","Effector"
"DPOGS210298",0.004155688,-0.558658807,0.005201886,0.003061224,-1.733240687,0.011013136,0.003703704,-1.601556248,0.007171344,0.055508113,0.058770344,0,1,0.058770344,"Paired_control","Modulation"
"DPOGS210307",0.00297595,-1.64295405,0.005411926,0.006383185,-1.421396689,0.01100191,0.003608314,-1.725356651,0.006602933,-0.000312327,0.049391553,0.049735608,-0.006965851,-0.000344054,"Paired_control","Modulation"
"DPOGS213972",0.000734484,-1.889147791,0.002642398,0.015792849,-1.022904506,0.023361198,0.005801125,-1.676790796,0.01075523,0.097625276,0.145021645,0.029896652,0.793846968,0.115124993,"Paired_control","Effector"
"DPOGS213974",0.003715988,-1.090731535,0.005326973,0.003691399,-0.811128552,0.005122389,0.003411769,-1.249735999,0.005124821,0.065390565,0.091709464,0.018967895,0.793174069,0.072741569,"Paired_control","Modulation"
"DPOGS215936",0.006176542,-1.187052202,0.008925404,0.00420446,-1.261426036,0.006478315,0.005620646,-1.343280624,0.008574818,0.008529695,0.0625,0.052957258,0.15268388,0.009542742,"Paired_control","Signaling"
"DPOGS215931",0.005498349,-1.154451081,0.008007663,0.008789618,-1.326385828,0.014229785,0.00696245,-1.192779808,0.010112691,0.031177707,0.097663271,0.061341384,0.371909383,0.036321887,"Paired_control","Signaling"
"DPOGS215949",0.008391142,-1.223408981,0.012563133,0.026359175,-0.895689578,0.035380365,0.01048026,-1.198918739,0.015274629,0.019177495,0.312569522,0.280341038,0.103108209,0.032228483,"Paired_control","Signaling"
"DPOGS209698",0.008388731,-0.646462327,0.010158128,0.010570458,0.147273622,0.010099382,0.006841247,-0.560575177,0.008035434,0.024818254,0.051851852,0.025091703,0.516088579,0.026760149,"Paired_control","Modulation"
"DPOGS209702",0.005618544,-0.852091054,0.007342091,0.005419013,-1.714117277,0.011398004,0.005721821,-1.311400799,0.008751408,0.000157572,0.046490428,0.046317894,0.003711193,0.000172535,"Paired_control","Modulation"
"DPOGS209693",0.006922237,-1.221110384,0.010354231,0.01339693,-1.309577774,0.021519921,0.008061224,-1.315227988,0.012298002,0.117122505,0.195121951,0.048374957,0.752078344,0.146746994,"Paired_control","Modulation"
"DPOGS209692",0.005679459,-1.565035232,0.01040904,0.003813337,-1.862662884,0.011575368,0.004710285,-1.811210058,0.009401458,0.151291301,0.230125523,0.03711151,0.83873362,0.193014013,"Paired_control","Modulation"
"DPOGS209704",0.001872466,-1.753413788,0.003814073,0.011496265,-1.13134555,0.017005578,0.003551477,-1.653976415,0.006345017,0.052683018,0.173354735,0.105045395,0.394043695,0.06830934,"Paired_control","Modulation"
"DPOGS212985",0.010516284,-0.176537468,0.011172747,0.006146903,-1.241374607,0.015116069,0.009565984,-1.076417976,0.013965933,0.318697922,1.4092827,0.362844888,0.74253222,1.046437812,"Paired_control","Effector"
"DPOGS212986",0.002541466,1.212625039,0.00144367,0.007800841,0.293274965,0.006589056,0.002497075,0.987832538,0.001696193,0.02549642,0.355573637,0.310287134,0.127361814,0.045286503,"Paired_control","Effector"
"DPOGS214443",0.004251064,-0.061296311,0.004326148,0.002459075,-0.751120914,0.003449304,0.004151147,-0.383138322,0.00462902,0.107147851,0.159302326,0.031208904,0.804090094,0.128093422,"Paired_control","Signaling"
"DPOGS214442",0.019306982,1.587625824,0.013100593,0.011593526,0.054305308,0.011337052,0.018790939,1.613307315,0.012936865,-0.111296388,0.189727463,0.371305239,-0.95704529,-0.181577775,"Paired_control","Effector"
"DPOGS214444",0.002296171,-1.798693207,0.004956456,0.02683636,-0.36295763,0.030095958,0.00680601,-1.155812727,0.009840574,0.023035823,0.214055448,0.181025971,0.15430337,0.033029477,"Paired_control","Effector"
"DPOGS206710",0.011621475,-1.351459304,0.018200461,0.014079455,-1.207734815,0.021777388,0.013537727,-1.274639639,0.020249293,-0.090509048,0.120255864,0.246658693,-1.051115724,-0.126402829,"Paired_control","Signaling"
"DPOGS200039",0.00201305,-0.858863104,0.002996772,0.000978474,-1.151418009,0.00352018,0.001414827,-1.334227855,0.002617723,0.044997607,0.047117794,0,1,0.047117794,"Paired_control","Signaling"
"DPOGS200037",0.003025381,-0.835749337,0.003977229,0.010340633,-1.584741193,0.018757166,0.007123803,-1.457831425,0.011457403,0.114829715,0.174940898,0.035264896,0.798418232,0.139676003,"Paired_control","Effector"
"DPOGS200036",0.000924755,-1.241374607,0.002274099,0.015132275,-0.766291469,0.020557854,0.004963658,-1.535924651,0.00908491,-0.026845738,0.025399812,0.054425635,-1.142757391,-0.029025823,"Paired_control","Effector"
"DPOGS208630",0.006901311,-2.014833451,0.015194936,0.005420505,-2.09917945,0.016173137,0.005557402,-2.16968792,0.013066433,-0.100789674,0.121212121,0.264059153,-1.178488013,-0.142847032,"Paired_control","Effector"
"DPOGS211983",0.003921842,-1.008337242,0.006762452,0.014595877,1.032038418,0.008861144,0.00564925,-1.192872338,0.009368814,-0.074619802,0.203517588,0.322265265,-0.583476239,-0.118747677,"Paired_control","Effector"
"DPOGS202684",0,NA,0,0.002069255,-1.241374607,0.005088578,0.000610944,-1.527302208,0.001679563,0,0,0,NA,NA,"Paired_control","Signaling"
"DPOGS203425",0.003622473,-1.259499383,0.006397672,0.046296296,1.826296016,0.027931867,0.009614769,0.103088628,0.009333166,0.052796983,0.055739881,0,1,0.055739881,"Paired_control","Effector"
"DPOGS212681",0,NA,0,0.009819747,-0.596460285,0.013066433,0.002617582,-1.347531992,0.004746206,-0.098199336,0.151598677,0.298433636,-0.968576782,-0.146834959,"Paired_control","Signaling"
"DPOGS204592",0.011199823,-0.278488627,0.012310092,0.002915452,-1.510602523,0.010488701,0.009090586,-0.836308188,0.012072565,-0.84939759,0.177304965,0,1,0.177304965,"Paired_control","Effector"
"DPOGS202345",0.003769841,1.212625039,0.002141443,0.008948024,0.293274965,0.007558035,0.003887523,0.177868395,0.003619341,-0.136220825,0.067015707,0.248482311,-2.707821986,-0.181466604,"Paired_control","Effector"
"DPOGS210563",0.0003861,-1.510602523,0.001389044,0.003185781,1.212625039,0.00180967,0.001603966,-0.023861135,0.001618729,0.141768938,0.165187377,0,1,0.165187377,"Paired_control","Effector"
"DPOGS210207",0.003457191,0.293274965,0.00292015,0.036507937,0.137072323,0.03426309,0.006501366,-0.627290601,0.008397816,0.299340659,0.427227102,0,1,0.427227102,"Paired_control","Effector"
"DPOGS210206",0.003201564,-0.04600266,0.003273544,0.020282187,0.880141371,0.014276288,0.009535438,0.822164532,0.007530349,0.106425149,0.167153711,0.038194849,0.771498649,0.128958862,"Paired_control","Effector"
"DPOGS200815",0.001335113,-1.510602523,0.004803237,0.019498334,0.05091939,0.01903505,0.007546188,-1.013581892,0.0112338,0,0,0,NA,NA,"Paired_control","Effector"
"DPOGS203751",0.004128505,2.501346431,0.002110663,0.004214075,1.36037773,0.002274099,0.005198181,2.9101942,0.002704981,-0.115504133,0.29691689,0.525424327,-0.769600668,-0.228507437,"Paired_control","Modulation"
"DPOGS203750",0.003254539,1.212625039,0.001848728,0.007469655,-0.018647381,0.007558035,0.006915629,1.625941141,0.004265115,-0.256370895,0.236622074,0.810663936,-2.425986106,-0.574041863,"Paired_control","Modulation"
"DPOGS203747",0.004541836,1.537390412,0.003032132,0.007291918,-1.769204819,0.015653188,0.005914923,-0.337891117,0.006516649,0.046359138,0.067150635,0.016845088,0.749144768,0.050305547,"Paired_control","Modulation"
"DPOGS203758",0.000742154,0.818617865,0.000490407,0,NA,0,0.000434028,0.818617865,0.0002868,0.124432923,0.14211695,0,1,0.14211695,"Paired_control","Signaling"
"DPOGS203759",0.002347023,-0.909651769,0.003221457,0.007478453,-0.567453424,0.009080324,0.003951036,-0.986201926,0.005380876,-0.003468397,0.086633663,0.090744546,-0.047451329,-0.004110882,"Immune_genes","Signaling"
"DPOGS203741",0.002350407,-0.998443058,0.00352018,0.006870694,-1.653311706,0.014789823,0.004242787,-2.023320614,0.009411892,0.077540829,0.128571429,0.03775694,0.706334909,0.090814488,"Paired_control","Signaling"
"DPOGS203740",0.006601776,-0.893541651,0.008625099,0.009094968,-1.481870641,0.015140139,0.006794723,-1.274704401,0.01011042,-0.003792476,0.051379124,0.055588102,-0.081920002,-0.004208978,"Paired_control","Modulation"
"DPOGS203768",0.000274303,-2.005645787,0.00098684,0.00368594,-0.009042955,0.003697456,0.001016209,-1.276991868,0.001631576,0.056680162,0.060085837,0,1,0.060085837,"Paired_control","Modulation"
"DPOGS203734",0.006037012,-1.158491,0.009134118,0.003751804,-1.565921222,0.009344479,0.004512492,-1.573809845,0.008052293,-0.086377935,0.172468354,0.30459136,-0.766071007,-0.132123006,"Paired_control","Signaling"
"DPOGS203770",0.007720058,-1.570391128,0.013549495,0.007167248,-0.592974704,0.009112524,0.00700919,-1.313176852,0.010819923,0.032278088,0.033354715,0,1,0.033354715,"Paired_control","Signaling"
"DPOGS203731",0.002967144,-1.374045075,0.005467514,0.005012531,1.36037773,0.002704981,0.002539128,-0.90629801,0.00359403,0,0,0,NA,NA,"Paired_control","Signaling"
"DPOGS203772",0.006247571,-1.32181343,0.009678839,0.005907626,-1.012069523,0.008694581,0.006211366,-1.224839124,0.009147912,-0.000849233,0.020216267,0.02110095,-0.043760957,-0.000884683,"Paired_control","Modulation"
"DPOGS203727",0.000756182,-0.374023251,0.000882311,0.000166113,-1.151418009,0.000597612,0.000528845,-1.175196949,0.000868572,-0.226940975,0.018121911,0.324047923,-16.88155358,-0.305926012,"Paired_control","Modulation"
"DPOGS203775",0.000759878,-2.005645787,0.002733757,0.005794911,-0.757854801,0.008157879,0.001585368,-1.91412138,0.003756003,0.050822123,0.053543307,0,1,0.053543307,"Paired_control","Modulation"
"DPOGS203726",0.005923432,-0.496818006,0.006921836,0,NA,0,0.003651293,-0.872103492,0.00484855,0.094211124,0.104010025,0,1,0.104010025,"Paired_control","Modulation"
"DPOGS203721",0.009141766,-0.630480144,0.011044692,0.001142048,-1.241374607,0.00280845,0.005885647,-0.831610753,0.007589036,-0.032735997,0,0.033843911,NA,NA,"Paired_control","Signaling"
"DPOGS203785",0.003800308,-0.830579012,0.004853638,0.011019912,-1.138435959,0.015819142,0.005608531,-0.886724907,0.007254874,0.023604194,0.032412965,0.007852333,0.75774098,0.024560632,"Paired_control","Modulation"
"DPOGS203720",0.002628554,-1.842542918,0.005238242,0.000861583,-1.565921222,0.002145914,0.001643768,-1.996816541,0.00351799,0.032944316,0.119791667,0.079951427,0.332579395,0.03984024,"Paired_control","Signaling"
"DPOGS203719",0.006378293,-0.659362351,0.007736103,0.000205255,-1.151418009,0.000738429,0.004828596,-1.088714546,0.006752151,0.044237215,0.124270225,0.071004273,0.428630041,0.053265952,"Paired_control","Modulation"
"DPOGS203788",0.002843846,-1.681092719,0.0054271,0.008796296,-1.014505457,0.012848659,0.004727342,-1.239736053,0.007059703,0.09518174,0.249161074,0.116421539,0.532745876,0.132739535,"Paired_control","Modulation"
"DPOGS203713",0.007464387,-1.102710187,0.011069614,0.002197802,-1.510602523,0.007906867,0.005903988,-1.07460619,0.008506081,0.012260771,0.264378479,0.245076978,0.073007078,0.0193015,"Paired_control","Modulation"
"DPOGS203712",0.007102059,-0.930595393,0.00938967,0.004096797,-0.729189626,0.005236131,0.005573558,-1.002087437,0.007528052,0.041556053,0.058357349,0.01377055,0.764030568,0.044586798,"Paired_control","Modulation"
"DPOGS203711",0.002512337,-1.266388009,0.003789922,0.009054861,-1.028653652,0.012479933,0.004412064,-1.112824995,0.006181968,0.015713974,0.028017241,0.011674414,0.583313237,0.016342828,"Paired_control","Modulation"
"DPOGS203710",0.006630385,-0.349612768,0.007342091,0.005252479,0.968672153,0.003742328,0.005468914,-0.354371051,0.006048461,0.036002939,0.037347561,0,1,0.037347561,"Paired_control","Modulation"
"DPOGS203791",0.002771479,-0.959279447,0.00379169,0.002158173,-0.528902648,0.002704981,0.002065973,-1.192809458,0.003061556,0.017932489,0.018259936,0,1,0.018259936,"Paired_control","Modulation"
"DPOGS203704",0.006003691,-1.153987804,0.008633796,0.004570202,-1.618605255,0.008938197,0.00581616,-1.375921464,0.009034213,-0.003572674,0.150366748,0.155114135,-0.031572049,-0.004747386,"Paired_control","Modulation"
"DPOGS203792",0.005655074,-1.028987944,0.007719068,0.008853311,-1.521916519,0.015063945,0.005580037,-1.253243037,0.008223561,0.003240676,0.03800905,0.034529049,0.091557175,0.003480001,"Paired_control","Modulation"
"DPOGS203702",0.00249692,-1.801005532,0.005280271,0.011971201,-0.496212279,0.014080722,0.00482134,-1.502221965,0.00807457,0.104591837,0.116809117,0,1,0.116809117,"Paired_control","Modulation"
"DPOGS203701",0.004287204,-1.124799003,0.006290653,0.006817659,-0.802593192,0.009141338,0.005038086,-1.297639513,0.007710989,0.022063026,0.145392491,0.117160914,0.194174935,0.028231578,"Paired_control","Modulation"
"DPOGS203796",0.003739587,-1.295279037,0.005695327,0.00941639,-0.68179273,0.011655371,0.004666003,-1.00227083,0.006303241,0.019607843,0.02,0,1,0.02,"Paired_control","Modulation"
"DPOGS203797",0.001577169,-1.737692056,0.00320949,0.006602451,-2.242424799,0.018668991,0.002295191,-2.07527726,0.00516719,0.000190093,0.076097561,0.075877481,0.002892076,0.00022008,"Paired_control","Modulation"
"DPOGS203801",0.002243654,-0.744735989,0.003252825,0.00093985,-1.151418009,0.003381226,0.001776266,-1.498630493,0.003671045,0.064814815,0.069306931,0,1,0.069306931,"Paired_control","Modulation"
"DPOGS203802",0.002358953,-0.788528084,0.003052791,0.020787148,-0.884393541,0.027276482,0.005616737,-1.037100817,0.00770191,-0.005843903,0.042130366,0.048515942,-0.151567076,-0.006385576,"Paired_control","Modulation"
"DPOGS203804",0.004842353,-1.165944064,0.007084474,0.005081461,-1.289359669,0.008480963,0.004663904,-1.133914328,0.006658614,0.041544763,0.043345543,0,1,0.043345543,"Paired_control","Modulation"
"DPOGS203696",0.010472641,0.092270146,0.010222802,0.007526726,-0.845255268,0.009951125,0.008783896,-0.481399839,0.010038015,0.02487012,0.039852399,0.013638437,0.657776257,0.026213962,"Paired_control","Modulation"
"DPOGS203806",0.002125358,-1.558933729,0.004015206,0.00547138,-1.842751527,0.013140674,0.003029943,-1.593808126,0.0053897,-0.025351709,0.02116041,0.048298942,-1.282514499,-0.027138532,"Paired_control","Modulation"
